,fid,max0,max1,max2,mean0,mean1,mean2,min0,min1,min2,std0,std1,std2
0,t115,255,255,255,28.907379150390625,41.83531188964844,128.6549072265625,0,0,61,36.11538384382494,40.443996849003526,29.65551663824518
0,t116,255,255,255,28.620162963867188,37.73175048828125,124.42768859863281,0,0,60,38.52177461774062,40.86786632264852,27.89443396726668
0,t117,255,255,255,35.60719299316406,48.34159851074219,125.78373718261719,0,0,61,45.51159469416091,48.03225857994257,29.608496314440153
0,t118,255,255,255,32.713836669921875,47.7330322265625,139.3526611328125,0,3,65,37.259242872020025,40.130645855167444,26.38729883935665
0,t119,255,255,255,30.79351806640625,40.25886535644531,127.72915649414062,0,0,57,39.23155097333777,40.16926226834751,29.07351220711135
0,t12,255,255,254,79.30470275878906,82.16932678222656,139.6370391845703,0,0,64,65.50524979038593,65.43315615580649,38.23771425316652
0,t121,255,255,255,25.554229736328125,35.79054260253906,116.38734436035156,0,0,57,40.30129395246659,40.50116036310353,26.5339219726339
0,t122,255,255,255,42.25032043457031,57.40496826171875,148.26931762695312,5,12,95,43.48506671046769,45.06207065962217,25.358026111657118
0,t123,255,255,255,30.7247314453125,43.083740234375,128.92227172851562,0,0,67,44.40280649667759,45.346899057980906,29.84021372725853
0,t124,255,255,254,30.25604248046875,39.15203857421875,113.20938110351562,0,0,46,47.1582001089086,46.454147716673226,29.59259575499139
0,t125,255,255,255,25.274627685546875,38.2232666015625,117.97833251953125,0,0,56,40.6726844641351,42.27798404876646,34.02658012183811
0,t126,255,255,255,28.487472534179688,39.905792236328125,121.25465393066406,0,0,61,41.526570046422236,43.695446659064544,30.371643905927268
0,t127,255,255,255,27.106887817382812,36.268829345703125,118.47793579101562,0,0,53,40.69270804705068,42.19742934448601,28.75090704643851
0,t128,255,255,255,26.974090576171875,39.63655090332031,118.91740417480469,0,0,53,36.32975760902173,40.1348203257629,32.440143551584875
0,t129,255,255,255,36.862579345703125,46.415283203125,134.82855224609375,0,2,76,46.43920868835818,45.626620605505956,23.899801141091032
0,t13,255,245,244,91.48445129394531,104.42805480957031,146.12310791015625,0,0,0,42.90669100778735,41.42737461914388,32.4881238548862
0,t130,255,255,255,31.27911376953125,40.055908203125,129.7138214111328,0,0,72,38.02895546046216,39.287320446383305,23.58375904737266
0,t131,255,255,255,29.16259765625,39.23796081542969,121.14122009277344,0,0,65,40.990386088684836,45.76553864650149,28.99716541197333
0,t132,255,255,255,28.721038818359375,39.19110107421875,121.13572692871094,0,0,57,37.27684375476739,40.35426325253409,27.912093920275836
0,t134,255,255,255,30.095062255859375,45.742767333984375,135.6028289794922,0,2,62,36.32743567939468,38.72076880151199,26.25280369941243
0,t135,255,255,255,37.47181701660156,53.36476135253906,134.3715362548828,0,1,57,44.55356621919679,45.24704583233203,28.992277094070992
0,t136,255,255,255,36.09893798828125,47.65888977050781,134.25375366210938,0,0,65,45.34327828725027,47.362302258055465,29.4990343036929
0,t137,255,255,255,25.52801513671875,35.153289794921875,116.25270080566406,0,0,63,36.8948802185821,40.33512833347907,31.15815801490708
0,t138,255,255,255,30.594558715820312,41.53083801269531,126.233642578125,0,0,68,40.86173511714876,42.09442925216829,25.39705701729686
0,t139,206,239,255,48.50184631347656,47.38139343261719,170.2425079345703,4,3,44,32.007731880837476,37.5358951071617,25.173951949818836
0,t14,252,250,245,90.21197509765625,101.93893432617188,155.37782287597656,10,16,74,44.474652088289346,42.146663832433795,27.803807160592456
0,t140,209,235,255,44.38525390625,44.11781311035156,164.6650848388672,0,2,20,30.63198389490755,37.06716912486548,23.22727723786514
0,t141,197,215,255,48.37211608886719,44.919677734375,171.70883178710938,2,2,38,26.582316885445522,33.3202056122795,28.53836259796581
0,t142,189,210,255,52.449005126953125,53.31317138671875,179.22842407226562,3,11,37,23.235717184700285,36.97853547716643,29.38920879233232
0,t143,212,240,255,51.940521240234375,47.39341735839844,184.38262939453125,15,8,110,28.69727410634255,39.224232668983944,25.27500755402094
0,t144,191,209,255,45.78790283203125,47.497039794921875,167.5078887939453,3,0,39,35.93301684191925,43.32916131758417,23.520269838683998
0,t145,194,210,249,46.87110900878906,45.97456359863281,174.0618438720703,8,1,20,20.937030755657815,30.849370559260546,24.866258581427505
0,t146,199,228,255,46.87055969238281,45.02490234375,175.05551147460938,6,2,45,32.1077922544331,40.76826813837181,23.775733273548823
0,t147,209,238,255,49.571441650390625,49.176513671875,185.96505737304688,18,11,112,24.607029126221526,33.92327663507712,25.644003166385456
0,t148,210,239,255,45.86643981933594,47.3646240234375,175.5479736328125,15,6,41,19.370961787673533,29.373924448481958,24.88338192628061
0,t149,210,243,255,46.2630615234375,47.76927185058594,175.84872436523438,13,6,105,20.330940705074276,30.395053139709997,24.594668923602594
0,t15,245,241,240,92.02432250976562,110.21136474609375,172.71148681640625,24,45,77,44.26553593208798,39.48634395433003,37.287726181878774
0,t150,211,240,255,51.72395324707031,63.319854736328125,191.7248992919922,19,18,101,26.95059007503074,34.5474525417915,34.82452638704364
0,t151,173,204,255,52.90687561035156,52.71852111816406,181.9255828857422,24,15,106,20.34461728521433,31.903418837652524,27.467651780668877
0,t152,223,249,255,50.61488342285156,48.81639099121094,175.69151306152344,11,3,53,27.974943405437575,37.241630204326945,27.84805167201026
0,t154,199,237,255,49.57566833496094,52.94413757324219,172.8976287841797,13,10,112,27.964706182636878,39.228034510067744,26.969672284569963
0,t155,213,243,255,50.036224365234375,53.6575927734375,170.84637451171875,14,10,59,29.962531534395758,41.35924889556458,27.210968145087087
0,t156,186,215,255,48.91160583496094,50.83436584472656,178.86660766601562,10,7,56,22.441970569425713,32.356989157420735,23.775519506902995
0,t157,204,230,255,51.326751708984375,52.26177978515625,182.24359130859375,8,1,83,25.515121745082443,35.74577144471871,27.102946742232074
0,t159,182,208,255,48.00889587402344,45.92253112792969,180.0912628173828,11,1,60,22.401987796085518,33.19301079650573,24.531099209917116
0,t16,254,255,255,72.7974853515625,80.33763122558594,132.8329315185547,1,10,47,46.90624548243628,46.791355422655776,19.653143760735194
0,t160,218,247,255,47.75628662109375,45.42500305175781,175.3055877685547,11,2,51,25.662837504628012,34.89000647359191,24.328193049990865
0,t161,205,244,255,50.65202331542969,53.667572021484375,182.34487915039062,16,10,108,27.4503089405757,38.140729362035096,27.13796027636325
0,t162,192,221,255,52.563720703125,53.75221252441406,177.04905700683594,8,6,103,28.280115843524495,38.81973256792559,26.511798256693847
0,t163,177,204,255,45.42620849609375,42.451904296875,176.2468719482422,6,1,47,22.243385667137055,32.000447366053486,24.29539373836744
0,t164,205,235,255,48.36030578613281,48.65556335449219,172.31161499023438,15,8,103,26.623846066529687,36.0189866820992,25.07716916703011
0,t165,187,222,255,48.248260498046875,47.807403564453125,174.41439819335938,1,5,31,21.133749979818642,32.44770926874185,24.329197430734713
0,t166,213,244,255,49.9915771484375,50.28175354003906,179.19503784179688,1,8,30,21.9746708627074,33.50707897055433,26.578430145698945
0,t167,212,240,255,50.13581848144531,51.62507629394531,179.4236602783203,0,1,17,28.01840860396065,39.93161053274777,29.69347957676567
0,t168,202,234,255,51.232757568359375,52.46337890625,181.47232055664062,0,4,21,23.61958356370758,36.08920724197855,30.804259471265084
0,t169,178,209,255,46.07826232910156,45.58045959472656,178.61154174804688,12,4,51,23.74770290871226,33.76405228121958,26.117358866678394
0,t17,255,255,255,52.10395812988281,48.29112243652344,97.72381591796875,0,0,0,41.653038636379875,37.53823544611036,40.33100522077844
0,t170,215,245,255,43.50221252441406,47.493316650390625,166.8526611328125,1,0,9,26.64781899727944,35.208779131635055,30.375765390279884
0,t171,167,195,249,40.33219909667969,39.639373779296875,164.44154357910156,2,0,24,20.856916512083014,30.89805501104025,26.974591783562257
0,t172,217,244,255,43.1817626953125,41.312896728515625,178.01602172851562,10,5,69,21.340467197403438,31.655085849500352,24.02618797046477
0,t173,217,244,255,43.1817626953125,41.312896728515625,178.01602172851562,10,5,69,21.340467197403438,31.655085849500352,24.02618797046477
0,t174,193,227,255,47.77879333496094,46.82884216308594,176.71746826171875,4,0,44,25.65668063754406,35.71176965626553,26.996395475840057
0,t175,207,245,255,45.474029541015625,46.3907470703125,168.8519287109375,2,3,37,25.398529958846368,33.569544274699744,29.253762840411536
0,t176,205,243,255,45.67463684082031,46.28587341308594,169.79173278808594,5,1,40,23.388614800085897,33.72347797816009,26.39128018517455
0,t177,174,204,254,44.8826904296875,42.810150146484375,172.05859375,4,5,35,15.218015115979542,27.277048077248217,26.79119068947049
0,t178,167,195,255,49.38005065917969,51.3983154296875,178.77139282226562,5,2,44,20.852771762597424,31.554025097406665,28.095003265435846
0,t179,194,238,255,49.625244140625,51.71360778808594,170.91262817382812,7,0,61,21.374096230869952,31.150129894046895,28.15288106669365
0,t18,255,255,255,46.048797607421875,54.47102355957031,95.45066833496094,1,0,19,44.377663794327184,53.82406452586659,42.610575813090726
0,t180,207,245,255,44.62721252441406,43.6435546875,175.69346618652344,15,6,77,20.432469273590264,31.842961609489397,25.452642122197997
0,t181,157,186,252,46.84431457519531,49.18986511230469,177.98544311523438,17,12,46,16.509169621884908,29.598591298890863,28.229723680607183
0,t182,197,237,255,43.70350646972656,46.83399963378906,174.65631103515625,11,7,89,21.653100897473195,31.306865029964186,27.169350856108426
0,t183,195,228,255,43.04083251953125,46.67625427246094,165.09805297851562,11,9,83,22.101702211918727,30.679465201763293,25.26784010887557
0,t184,185,226,255,45.37602233886719,45.0621337890625,173.30824279785156,13,5,65,21.10095966254059,31.129859634708147,24.317431324791915
0,t185,168,199,255,43.42027282714844,41.34883117675781,178.85980224609375,0,3,8,18.890652231260844,29.048350147261292,25.70350192751654
0,t186,185,225,255,43.54014587402344,42.56938171386719,181.04783630371094,2,8,22,18.188781221737656,27.582978758350958,24.5445528449582
0,t187,212,243,255,39.4141845703125,41.52064514160156,158.27578735351562,3,0,88,26.325885294555732,36.05517039626243,25.369348483133887
0,t188,180,211,255,47.23930358886719,45.38139343261719,177.5033721923828,19,11,47,18.633388192845793,29.468878949243088,25.720132710882886
0,t189,211,246,255,44.5921630859375,46.21147155761719,166.47006225585938,0,2,6,21.634050831493692,31.1099665763386,25.651228497076122
0,t19,255,255,255,42.53167724609375,43.70262145996094,104.26492309570312,3,0,10,46.622955561843256,50.72800444549814,36.43719564063285
0,t191,175,208,255,42.0843505859375,47.722381591796875,176.29403686523438,0,1,10,19.13149722965203,28.061910851135618,27.110174787150523
0,t192,201,240,255,45.72843933105469,48.38499450683594,173.83221435546875,10,4,52,22.970366265270982,31.96660139569469,26.348537683624492
0,t193,202,240,255,45.556793212890625,48.08198547363281,173.8040008544922,10,5,50,22.521020391889596,31.43183195421998,26.353594699730348
0,t194,181,219,255,43.53271484375,46.77735900878906,169.04136657714844,6,1,97,25.924186465522013,35.88582146318606,22.939663521148727
0,t195,180,211,254,47.04789733886719,52.42637634277344,175.97003173828125,11,4,87,18.765185358875016,32.50419161621318,29.746738067118525
0,t196,194,234,255,45.66050720214844,44.384490966796875,175.9675750732422,9,0,36,25.09615834073911,34.38962038084514,27.07779030044344
0,t197,213,249,255,43.003875732421875,45.09187316894531,172.65078735351562,0,2,8,21.847175738797482,31.384799556204474,26.284666562075472
0,t198,190,228,255,48.47352600097656,51.342315673828125,173.66041564941406,0,1,13,22.518183864319468,33.424046854236806,28.251286988851575
0,t199,200,234,255,42.31977844238281,42.9849853515625,170.47157287597656,6,1,52,24.504605044430516,32.654096170745575,25.591716022165585
0,t2,255,241,255,55.83952331542969,54.27156066894531,133.83810424804688,0,1,3,40.10983403628441,37.572398381784566,37.7467448438732
0,t20,255,255,255,56.274505615234375,60.59413146972656,95.6199951171875,0,0,1,56.46165794421718,60.648088450293386,49.216603121332035
0,t200,203,240,255,41.98463439941406,45.21565246582031,170.67294311523438,11,4,101,20.368389729018872,30.56076779656793,26.332821893822615
0,t201,167,198,255,52.00401306152344,55.89091491699219,183.1625518798828,11,9,53,22.623893902818793,33.59216955556083,29.676045625083045
0,t202,205,241,255,41.93833923339844,43.39140319824219,167.93992614746094,12,5,60,19.132351459983653,30.322702132164544,25.743072019030045
0,t203,209,248,255,45.47181701660156,47.709716796875,175.0700225830078,10,8,103,20.832259392659275,30.221170518813757,25.67622240534552
0,t204,205,238,255,44.25816345214844,44.7548828125,176.84548950195312,3,6,19,23.780185231915276,30.387663144325295,25.27877510371645
0,t205,200,234,255,41.28211975097656,44.41014099121094,168.9917755126953,7,1,102,23.974542113552605,32.28442457492359,26.662668026995526
0,t206,185,221,255,40.69801330566406,43.21101379394531,167.41183471679688,0,2,8,20.24286681628167,28.751575430850973,24.736247418626252
0,t207,217,255,255,46.39292907714844,52.05909729003906,169.62088012695312,7,1,58,25.14952983176596,33.561759412882985,34.7273649170059
0,t208,192,236,255,39.77247619628906,40.62727355957031,160.89100646972656,0,0,14,20.424461715333596,30.46086346531172,29.92777878563985
0,t209,207,243,255,42.52815246582031,41.84809875488281,167.8310546875,7,0,103,22.338111879717534,30.554423525627374,25.079977491177036
0,t21,242,235,248,32.4986572265625,45.13623046875,127.73548889160156,0,0,61,49.02643072937488,53.44905841370939,40.03938561225112
0,t210,182,219,255,41.905670166015625,44.16741943359375,170.70932006835938,0,1,13,21.818916965031782,31.514961945814655,24.369015487332938
0,t211,207,249,255,44.585357666015625,48.89752197265625,167.56240844726562,0,3,10,24.40718356502169,31.854518101035907,30.75125162928724
0,t212,198,232,255,44.33660888671875,46.01744079589844,172.74981689453125,10,5,77,24.497599708519736,34.87452682451301,26.50530376917344
0,t213,191,228,255,40.916046142578125,41.84161376953125,169.47601318359375,15,7,83,18.090295475001806,29.624995351780456,26.221594067360204
0,t214,212,247,255,46.759521484375,49.0511474609375,166.7602996826172,8,3,64,28.242329069761485,36.55716243627667,28.338196278923743
0,t215,219,242,255,48.07086181640625,50.762420654296875,174.5215606689453,2,11,11,22.275567584691597,31.757760822525654,29.680565476795085
0,t216,218,253,255,42.55055236816406,43.45335388183594,168.8505401611328,0,5,19,20.410262230587687,27.138578302740125,27.641314779298135
0,t217,199,231,255,42.8262939453125,45.98066711425781,166.616455078125,0,1,7,25.23167934103226,30.013491459250286,36.50944861091416
0,t218,220,251,255,42.77452087402344,44.493011474609375,173.37757873535156,0,5,11,26.581256330249197,33.996294784441865,31.920170347240514
0,t219,179,218,255,50.20893859863281,49.6956787109375,192.2364959716797,14,10,106,19.880739548345524,26.537120405248054,24.15800836404552
0,t22,229,238,249,50.67230224609375,71.80508422851562,155.7875213623047,0,4,65,62.13622532374224,63.42011193564639,43.28535881243109
0,t220,207,241,255,48.55116271972656,49.01829528808594,195.42344665527344,10,9,50,22.660471876101667,32.50878812409165,28.772358284564252
0,t221,200,237,255,55.07270812988281,55.039825439453125,195.16195678710938,15,3,103,24.14799788356552,33.60754396480769,32.94013795441878
0,t222,210,239,255,48.396453857421875,47.09033203125,188.85186767578125,0,4,11,25.07016257206396,33.377682978054445,26.933722050148912
0,t223,207,248,255,48.995147705078125,47.93373107910156,179.53236389160156,0,1,3,26.064965427644374,33.41351203891697,39.921884050150695
0,t224,192,226,255,49.21617126464844,50.40727233886719,189.23892211914062,14,10,103,22.553399531093866,31.902310148197706,29.424605658769845
0,t225,203,240,255,50.96405029296875,52.46495056152344,191.6195831298828,17,9,106,20.820343025339017,32.19123904335211,32.32378677652521
0,t226,204,244,255,51.05775451660156,55.67817687988281,192.8657989501953,19,15,103,25.673365774517748,35.2846633551656,33.28331371558058
0,t227,181,217,255,47.09124755859375,46.826873779296875,203.20201110839844,18,10,102,18.675863500688045,26.594682856126617,23.20742100872782
0,t228,153,186,255,56.79591369628906,63.08195495605469,188.73431396484375,22,19,105,21.268031952468558,31.80025819396064,33.179541227942536
0,t229,206,245,255,49.21315002441406,55.572540283203125,190.4710235595703,12,11,104,24.648274534954584,31.093959823680994,29.066303350168646
0,t23,237,232,249,40.0211181640625,52.79200744628906,149.37696838378906,0,0,62,55.15019370361798,57.4840954690552,42.126073987013115
0,t230,200,233,255,52.30537414550781,57.08946228027344,186.5342254638672,17,10,102,22.8452286719062,31.98539030419265,34.27810501119685
0,t231,207,243,255,51.847015380859375,66.0203857421875,192.67222595214844,15,23,96,23.973769851075197,31.04185976332679,39.33402429978323
0,t232,146,172,255,54.088714599609375,53.6968994140625,200.6241912841797,21,14,98,18.59686087639912,29.746730903068492,35.33214919461425
0,t233,210,245,255,49.15708923339844,50.9561767578125,185.34359741210938,13,5,98,26.893370063423774,34.81604843593492,26.96049572946588
0,t234,176,206,255,62.52464294433594,73.14080810546875,199.22244262695312,31,30,104,12.534681016065514,22.976450473232777,35.17321579158585
0,t235,195,228,255,58.16938781738281,57.81224060058594,190.43568420410156,17,9,109,24.929928235063336,34.07684228510253,28.622065606825878
0,t236,217,248,255,51.8118896484375,52.81971740722656,185.23681640625,15,3,66,25.399019938983265,35.73027784869229,28.411042328518253
0,t237,144,171,255,51.00749206542969,48.84828186035156,192.02609252929688,14,4,104,17.666574916604368,29.015563068553455,28.41728639155404
0,t238,201,243,255,52.82666015625,52.948486328125,187.328125,21,14,54,23.94506106470223,34.86071005264829,29.95414077079171
0,t239,195,226,255,53.171142578125,51.95732116699219,186.84059143066406,0,3,7,24.38020980007529,27.980990258500764,35.02182191046791
0,t24,233,232,248,47.59974670410156,61.993255615234375,151.26260375976562,0,0,62,62.979105794378135,63.10779384099968,42.25642961672054
