0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,fid
65.3883,59.4119,52.0798,56.2314,59.6331,73.6168,83.5185,96.5403,119.027,125.45,144.634,157.341,176.93,203.727,224.662,281.944,t18
64.1333,57.9669,50.9923,51.4055,52.1631,59.9586,65.8091,73.5689,89.6506,96.874,108.90799999999999,120.07,136.784,168.217,196.028,254.47799999999998,t180
70.5948,64.3371,56.8567,58.0627,59.6148,69.226,76.283,85.8352,104.398,113.402,126.97200000000001,140.744,160.378,196.459,228.007,292.51099999999997,t181
64.6932,58.1739,51.056999999999995,51.852,52.7543,60.9609,67.2206,75.6303,93.258,101.096,114.48100000000001,127.728,145.52100000000002,180.09400000000002,209.514,271.835,t182
67.9255,61.1568,53.8994,54.6239,55.8159,64.6142,71.3758,80.3431,97.92299999999999,105.417,118.541,131.252,148.189,180.703,207.02599999999998,264.41900000000004,t183
65.2185,59.1772,52.1083,52.7535,54.1243,62.8213,69.331,77.947,95.4561,103.28299999999999,116.287,128.811,146.39600000000002,179.132,206.709,266.065,t184
65.82300000000001,59.4469,51.7503,52.4624,53.5081,61.4692,67.9115,76.1084,93.2407,101.755,114.539,127.10700000000001,145.563,180.25900000000001,212.144,277.2,t185
70.9656,64.2918,56.7102,57.5091,59.598,69.0328,76.2155,85.7489,103.73299999999999,112.766,126.39299999999999,140.35299999999998,159.284,194.734,225.643,289.44599999999997,t186
68.018,61.6263,54.245,55.0496,56.4254,64.9165,71.39399999999999,80.1951,97.2772,105.40799999999999,118.285,130.982,148.361,182.452,211.489,273.187,t187
65.6078,59.291000000000004,51.8094,52.6438,54.2551,62.4499,68.7958,77.2568,93.6871,101.501,113.948,126.705,143.015,172.666,197.71900000000002,251.192,t188
64.14699999999999,58.0707,50.8248,51.4664,52.986000000000004,60.9249,67.1114,75.2102,92.7004,100.681,113.65700000000001,126.49,143.532,176.06599999999997,203.576,261.228,t189
78.9374,72.171,61.6406,65.0704,68.8604,85.4754,97.3958,112.881,140.35,148.744,173.123,189.389,214.725,255.61599999999999,285.263,363.148,t19
72.1747,65.6584,57.8655,59.2939,61.6305,72.1095,79.9853,90.5737,112.072,121.945,138.525,154.607,175.91400000000002,219.03599999999997,254.57299999999998,328.098,t191
65.8033,59.5207,51.9986,52.6573,54.4672,63.0804,69.7743,78.6809,96.3938,105.431,119.009,132.944,151.998,187.646,218.446,281.437,t192
66.8934,60.2708,53.0544,53.7286,54.6275,62.9755,69.4667,77.8852,96.2726,104.446,118.51899999999999,131.955,150.67700000000002,187.74,219.554,287.45799999999997,t193
64.8694,58.5025,51.4325,52.255,53.3042,62.0091,68.6467,77.8501,95.7136,104.118,117.285,130.721,148.13,180.608,207.605,264.399,t194
63.8819,57.6252,50.5076,51.0225,51.8958,59.4033,65.1014,72.726,88.1793,95.0558,106.96799999999999,117.61,133.539,163.684,190.49099999999999,248.71200000000002,t195
71.569,65.2727,57.717,59.303999999999995,61.5053,71.1802,78.5225,88.3017,107.818,117.169,131.855,146.429,167.08900000000003,206.88400000000001,241.578,312.47900000000004,t196
76.1441,69.1618,60.8306,62.2973,64.4181,74.9044,82.7811,93.0661,114.117,122.946,139.012,154.455,174.421,214.665,246.55,315.35400000000004,t197
64.218,58.1134,51.4627,51.7301,52.5026,60.2831,66.3985,74.2013,90.2959,97.8724,110.319,122.23299999999999,138.741,169.517,195.61,251.62900000000002,t198
66.9468,60.6976,53.1923,53.9536,54.9978,63.2103,69.6732,78.3931,96.1863,104.728,118.37,131.624,149.904,185.178,215.204,278.015,t199
90.0524,82.3748,71.9486,76.0797,78.1006,95.0689,107.896,123.764,154.361,161.297,188.315,199.676,227.11599999999999,262.242,288.578,367.741,t20
64.3849,57.8746,50.7964,51.4134,52.0849,59.5846,65.681,73.3294,90.5802,97.6788,111.15100000000001,123.476,140.614,173.847,201.54,262.26599999999996,t200
70.1795,63.4239,55.3364,55.9714,57.5427,66.9833,74.0114,83.4111,102.045,110.931,124.78399999999999,139.07399999999998,157.067,190.52900000000002,218.208,277.77099999999996,t201
67.6509,61.2426,54.1197,55.4969,56.9731,65.9206,72.8156,82.0481,100.54799999999999,108.459,122.512,136.014,153.916,188.982,217.245,279.003,t202
65.3493,59.5674,52.4493,53.6238,55.3466,64.11399999999999,71.2621,80.8466,99.7868,108.65700000000001,123.376,137.537,156.67,193.003,223.715,287.405,t203
67.266,61.0312,53.5736,54.8052,56.5344,65.6042,72.5488,82.2277,100.772,110.226,124.01299999999999,138.253,158.09799999999998,194.445,226.282,291.92900000000003,t204
68.4253,62.3212,54.963,56.2748,58.1834,67.4803,74.5114,84.2903,103.204,111.87100000000001,126.49799999999999,140.043,159.406,195.11700000000002,224.64,288.089,t205
68.7434,61.8582,53.9341,54.8331,56.4193,65.0339,71.8092,80.8058,99.7151,107.788,122.531,136.47299999999998,154.537,190.21400000000003,218.157,279.97700000000003,t206
64.9644,59.1414,52.2299,53.4454,54.9494,63.9684,70.6834,80.1476,98.9189,107.11200000000001,121.46799999999999,135.631,154.608,192.15900000000002,222.43400000000003,286.579,t207
63.0297,57.093999999999994,49.9465,50.5198,51.3616,58.8829,64.8949,72.3252,88.4762,94.9762,107.786,119.11399999999999,134.725,165.128,190.394,246.09599999999998,t208
64.0225,57.9426,51.192,52.1272,53.4436,61.4767,67.6438,76.3167,93.4451,100.912,114.477,127.257,144.392,176.75799999999998,203.275,261.221,t209
146.58,134.197,121.46,125.677,127.89,155.137,177.054,201.90200000000002,258.061,271.411,316.302,327.899,355.219,364.60699999999997,371.159,444.343,t21
73.1922,66.3071,58.4412,59.4796,61.3918,70.759,78.22399999999999,88.0127,107.764,116.52799999999999,131.73,146.063,165.445,201.338,230.498,293.567,t210
68.1522,61.7291,54.2478,55.721000000000004,57.8829,67.7772,75.105,84.9549,104.96799999999999,113.92200000000001,128.716,143.293,162.407,198.622,227.637,290.29400000000004,t211
65.63,60.0314,53.2175,54.6849,56.0885,64.5074,71.1856,80.2215,97.7387,105.993,118.96600000000001,131.749,150.459,185.354,216.145,280.119,t212
66.7163,60.5037,53.1281,54.0977,55.5283,63.9275,70.449,78.8538,96.7179,103.885,117.619,130.556,147.701,181.612,209.33700000000002,270.384,t213
63.3244,56.931999999999995,49.9943,50.5302,51.458,59.4481,65.4697,73.5888,90.9362,98.221,111.67399999999999,124.109,140.825,172.93400000000003,199.202,256.849,t214
67.4008,61.4457,53.9773,55.0809,57.0749,66.1544,73.1287,82.4512,100.499,108.36399999999999,122.321,135.526,153.441,187.19799999999998,215.176,274.52299999999997,t215
68.9574,62.2763,54.6043,55.6614,57.3526,66.1114,72.9915,81.9104,98.97,107.13600000000001,120.53,133.608,151.30200000000002,185.168,213.831,274.252,t216
65.4694,59.2449,51.8882,52.8337,54.0398,62.7197,69.5085,78.4616,96.488,104.824,118.396,132.042,150.059,184.231,212.263,271.503,t217
67.8743,61.2748,53.6255,54.5064,55.7046,64.296,70.773,79.4242,97.2398,105.51299999999999,119.488,133.27700000000002,152.175,190.429,223.435,291.86,t218
56.6068,50.4241,43.6286,44.4475,46.1218,54.2923,60.373999999999995,68.6424,84.2708,91.4101,102.516,113.01100000000001,126.76899999999999,155.858,181.562,236.717,t219
109.24,102.176,94.2918,102.204,107.74799999999999,136.44299999999998,158.221,185.25,236.917,252.426,296.04900000000004,308.32099999999997,334.825,354.043,367.652,448.783,t22
52.4253,46.4744,39.5566,40.295,41.4389,48.86600000000001,54.3547,61.8797,76.8903,83.8576,93.9393,105.083,118.779,148.945,176.832,234.15099999999998,t220
56.8402,50.8384,44.2092,45.2989,46.6572,54.8385,61.2476,69.911,85.863,93.1431,103.734,114.348,128.30700000000002,158.005,185.13299999999998,242.467,t221
55.6396,49.6224,42.6256,43.4598,44.6075,52.3887,58.5812,66.7559,82.1586,89.2721,99.7046,109.945,123.64,151.54399999999998,176.762,230.264,t222
53.0286,47.4476,41.5319,42.254,43.2644,50.7598,56.2982,64.0226,79.1007,86.0505,96.0041,105.4,119.176,147.75799999999998,174.47400000000002,230.824,t223
55.059,49.5632,43.2003,44.3302,45.9633,53.824,59.7357,67.9038,84.0802,91.7207,103.699,115.51,130.488,161.132,188.03400000000002,244.11,t224
